"Date","var","val","site"
2022-05-03 19:30:00,"GPP",0,"apadb"
2022-05-03 19:30:00,"ER",-257.835687188432,"apadb"
2022-05-03 19:30:00,"NEP",-257.835687188432,"apadb"
2022-05-03 20:30:00,"GPP",0,"apadb"
2022-05-03 20:30:00,"ER",-257.835687188432,"apadb"
2022-05-03 20:30:00,"NEP",-257.835687188432,"apadb"
2022-05-03 21:30:00,"GPP",0,"apadb"
2022-05-03 21:30:00,"ER",-257.835687188432,"apadb"
2022-05-03 21:30:00,"NEP",-257.835687188432,"apadb"
2022-05-03 22:30:00,"GPP",0,"apadb"
2022-05-03 22:30:00,"ER",-257.835687188432,"apadb"
2022-05-03 22:30:00,"NEP",-257.835687188432,"apadb"
2022-05-03 23:30:00,"GPP",0,"apadb"
2022-05-03 23:30:00,"ER",-257.835687188432,"apadb"
2022-05-03 23:30:00,"NEP",-257.835687188432,"apadb"
2022-05-04 00:30:00,"GPP",0,"apadb"
2022-05-04 00:30:00,"ER",-257.835687188432,"apadb"
2022-05-04 00:30:00,"NEP",-257.835687188432,"apadb"
2022-05-04 01:30:00,"GPP",0,"apadb"
2022-05-04 01:30:00,"ER",-257.835687188432,"apadb"
2022-05-04 01:30:00,"NEP",-257.835687188432,"apadb"
2022-05-04 02:30:00,"GPP",0,"apadb"
2022-05-04 02:30:00,"ER",-257.835687188432,"apadb"
2022-05-04 02:30:00,"NEP",-257.835687188432,"apadb"
2022-05-04 03:30:00,"GPP",0,"apadb"
2022-05-04 03:30:00,"ER",-257.835687188432,"apadb"
2022-05-04 03:30:00,"NEP",-257.835687188432,"apadb"
2022-05-04 04:30:00,"GPP",0,"apadb"
2022-05-04 04:30:00,"ER",-257.835687188432,"apadb"
2022-05-04 04:30:00,"NEP",-257.835687188432,"apadb"
2022-05-04 05:30:00,"GPP",0,"apadb"
2022-05-04 05:30:00,"ER",-257.835687188432,"apadb"
2022-05-04 05:30:00,"NEP",-257.835687188432,"apadb"
2022-05-04 06:30:00,"GPP",2591.60351776871,"apadb"
2022-05-04 06:30:00,"ER",-410.585969355155,"apadb"
2022-05-04 06:30:00,"NEP",2181.01754841356,"apadb"
2022-05-04 07:30:00,"GPP",-843.231316897316,"apadb"
2022-05-04 07:30:00,"ER",-410.585969355155,"apadb"
2022-05-04 07:30:00,"NEP",-1253.81728625247,"apadb"
2022-05-04 08:30:00,"GPP",-66.0376831563942,"apadb"
2022-05-04 08:30:00,"ER",-410.585969355155,"apadb"
2022-05-04 08:30:00,"NEP",-476.623652511549,"apadb"
2022-05-04 09:30:00,"GPP",1184.47663464676,"apadb"
2022-05-04 09:30:00,"ER",-410.585969355155,"apadb"
2022-05-04 09:30:00,"NEP",773.890665291606,"apadb"
2022-05-04 10:30:00,"GPP",-538.04648701003,"apadb"
2022-05-04 10:30:00,"ER",-410.585969355155,"apadb"
2022-05-04 10:30:00,"NEP",-948.632456365185,"apadb"
2022-05-04 11:30:00,"GPP",78.3323172643882,"apadb"
2022-05-04 11:30:00,"ER",-410.585969355155,"apadb"
2022-05-04 11:30:00,"NEP",-332.253652090767,"apadb"
2022-05-04 12:30:00,"GPP",-1172.73161409599,"apadb"
2022-05-04 12:30:00,"ER",-410.585969355155,"apadb"
2022-05-04 12:30:00,"NEP",-1583.31758345115,"apadb"
2022-05-04 13:30:00,"GPP",1944.6555053444,"apadb"
2022-05-04 13:30:00,"ER",-410.585969355155,"apadb"
2022-05-04 13:30:00,"NEP",1534.06953598925,"apadb"
2022-05-04 14:30:00,"GPP",2098.67406234332,"apadb"
2022-05-04 14:30:00,"ER",-410.585969355155,"apadb"
2022-05-04 14:30:00,"NEP",1688.08809298816,"apadb"
2022-05-04 15:30:00,"GPP",1173.12238932903,"apadb"
2022-05-04 15:30:00,"ER",-410.585969355155,"apadb"
2022-05-04 15:30:00,"NEP",762.536419973871,"apadb"
2022-05-04 16:30:00,"GPP",402.494095289226,"apadb"
2022-05-04 16:30:00,"ER",-410.585969355155,"apadb"
2022-05-04 16:30:00,"NEP",-8.09187406592923,"apadb"
2022-05-04 17:30:00,"GPP",1345.95621455292,"apadb"
2022-05-04 17:30:00,"ER",-410.585969355155,"apadb"
2022-05-04 17:30:00,"NEP",935.370245197768,"apadb"
2022-05-04 18:30:00,"GPP",727.558187784492,"apadb"
2022-05-04 18:30:00,"ER",-410.585969355155,"apadb"
2022-05-04 18:30:00,"NEP",316.972218429337,"apadb"
2022-05-04 19:30:00,"GPP",0,"apadb"
2022-05-04 19:30:00,"ER",-410.585969355155,"apadb"
2022-05-04 19:30:00,"NEP",-410.585969355155,"apadb"
2022-05-04 20:30:00,"GPP",0,"apadb"
2022-05-04 20:30:00,"ER",-410.585969355155,"apadb"
2022-05-04 20:30:00,"NEP",-410.585969355155,"apadb"
2022-05-04 21:30:00,"GPP",0,"apadb"
2022-05-04 21:30:00,"ER",-410.585969355155,"apadb"
2022-05-04 21:30:00,"NEP",-410.585969355155,"apadb"
2022-05-04 22:30:00,"GPP",0,"apadb"
2022-05-04 22:30:00,"ER",-410.585969355155,"apadb"
2022-05-04 22:30:00,"NEP",-410.585969355155,"apadb"
2022-05-04 23:30:00,"GPP",0,"apadb"
2022-05-04 23:30:00,"ER",-410.585969355155,"apadb"
2022-05-04 23:30:00,"NEP",-410.585969355155,"apadb"
2022-05-05 00:30:00,"GPP",0,"apadb"
2022-05-05 00:30:00,"ER",-410.585969355155,"apadb"
2022-05-05 00:30:00,"NEP",-410.585969355155,"apadb"
2022-05-05 01:30:00,"GPP",0,"apadb"
2022-05-05 01:30:00,"ER",-410.585969355155,"apadb"
2022-05-05 01:30:00,"NEP",-410.585969355155,"apadb"
2022-05-05 02:30:00,"GPP",0,"apadb"
2022-05-05 02:30:00,"ER",-410.585969355155,"apadb"
2022-05-05 02:30:00,"NEP",-410.585969355155,"apadb"
2022-05-05 03:30:00,"GPP",0,"apadb"
2022-05-05 03:30:00,"ER",-410.585969355155,"apadb"
2022-05-05 03:30:00,"NEP",-410.585969355155,"apadb"
2022-05-05 04:30:00,"GPP",0,"apadb"
2022-05-05 04:30:00,"ER",-410.585969355155,"apadb"
2022-05-05 04:30:00,"NEP",-410.585969355155,"apadb"
2022-05-05 05:30:00,"GPP",0,"apadb"
2022-05-05 05:30:00,"ER",-410.585969355155,"apadb"
2022-05-05 05:30:00,"NEP",-410.585969355155,"apadb"
2022-05-05 06:30:00,"GPP",2984.32716689721,"apadb"
2022-05-05 06:30:00,"ER",-333.857221812983,"apadb"
2022-05-05 06:30:00,"NEP",2650.46994508423,"apadb"
2022-05-05 07:30:00,"GPP",-136.128001801262,"apadb"
2022-05-05 07:30:00,"ER",-333.857221812983,"apadb"
2022-05-05 07:30:00,"NEP",-469.985223614246,"apadb"
2022-05-05 08:30:00,"GPP",-1386.10915481878,"apadb"
2022-05-05 08:30:00,"ER",-333.857221812983,"apadb"
2022-05-05 08:30:00,"NEP",-1719.96637663176,"apadb"
2022-05-05 09:30:00,"GPP",951.644800577679,"apadb"
2022-05-05 09:30:00,"ER",-333.857221812983,"apadb"
2022-05-05 09:30:00,"NEP",617.787578764696,"apadb"
2022-05-05 10:30:00,"GPP",-143.743106752403,"apadb"
2022-05-05 10:30:00,"ER",-333.857221812983,"apadb"
2022-05-05 10:30:00,"NEP",-477.600328565386,"apadb"
2022-05-05 11:30:00,"GPP",-468.727930780268,"apadb"
2022-05-05 11:30:00,"ER",-333.857221812983,"apadb"
2022-05-05 11:30:00,"NEP",-802.585152593251,"apadb"
2022-05-05 12:30:00,"GPP",149.714281168964,"apadb"
2022-05-05 12:30:00,"ER",-333.857221812983,"apadb"
2022-05-05 12:30:00,"NEP",-184.142940644019,"apadb"
2022-05-05 13:30:00,"GPP",-659.210943969018,"apadb"
2022-05-05 13:30:00,"ER",-333.857221812983,"apadb"
2022-05-05 13:30:00,"NEP",-993.068165782001,"apadb"
2022-05-05 14:30:00,"GPP",2598.04240025908,"apadb"
2022-05-05 14:30:00,"ER",-333.857221812983,"apadb"
2022-05-05 14:30:00,"NEP",2264.1851784461,"apadb"
2022-05-05 15:30:00,"GPP",761.433253520207,"apadb"
2022-05-05 15:30:00,"ER",-333.857221812983,"apadb"
2022-05-05 15:30:00,"NEP",427.576031707224,"apadb"
2022-05-05 16:30:00,"GPP",460.048002740399,"apadb"
