"Date","var","val","site"
2022-05-06 03:30:00,"NEP",-101.560440567492,"apapc"
2022-05-06 04:30:00,"GPP",0,"apapc"
2022-05-06 04:30:00,"ER",-101.560440567492,"apapc"
2022-05-06 04:30:00,"NEP",-101.560440567492,"apapc"
2022-05-06 05:30:00,"GPP",0,"apapc"
2022-05-06 05:30:00,"ER",-101.560440567492,"apapc"
2022-05-06 05:30:00,"NEP",-101.560440567492,"apapc"
2022-05-06 06:30:00,"GPP",-266.6482953818,"apapc"
2022-05-06 06:30:00,"ER",-131.15512168828,"apapc"
2022-05-06 06:30:00,"NEP",-397.80341707008,"apapc"
2022-05-06 07:30:00,"GPP",-1070.54267727236,"apapc"
2022-05-06 07:30:00,"ER",-131.15512168828,"apapc"
2022-05-06 07:30:00,"NEP",-1201.69779896064,"apapc"
2022-05-06 08:30:00,"GPP",-275.571271629905,"apapc"
2022-05-06 08:30:00,"ER",-131.15512168828,"apapc"
2022-05-06 08:30:00,"NEP",-406.726393318184,"apapc"
2022-05-06 09:30:00,"GPP",1123.80350539028,"apapc"
2022-05-06 09:30:00,"ER",-131.15512168828,"apapc"
2022-05-06 09:30:00,"NEP",992.648383702001,"apapc"
2022-05-06 10:30:00,"GPP",-73.1492582949009,"apapc"
2022-05-06 10:30:00,"ER",-131.15512168828,"apapc"
2022-05-06 10:30:00,"NEP",-204.304379983181,"apapc"
2022-05-06 11:30:00,"GPP",-478.511738000414,"apapc"
2022-05-06 11:30:00,"ER",-131.15512168828,"apapc"
2022-05-06 11:30:00,"NEP",-609.666859688694,"apapc"
2022-05-06 12:30:00,"GPP",518.631418651954,"apapc"
2022-05-06 12:30:00,"ER",-131.15512168828,"apapc"
2022-05-06 12:30:00,"NEP",387.476296963674,"apapc"
2022-05-06 13:30:00,"GPP",1535.40173343673,"apapc"
2022-05-06 13:30:00,"ER",-131.15512168828,"apapc"
2022-05-06 13:30:00,"NEP",1404.24661174845,"apapc"
2022-05-06 14:30:00,"GPP",-1263.2347637537,"apapc"
2022-05-06 14:30:00,"ER",-131.15512168828,"apapc"
2022-05-06 14:30:00,"NEP",-1394.38988544198,"apapc"
2022-05-06 15:30:00,"GPP",726.909635432187,"apapc"
2022-05-06 15:30:00,"ER",-131.15512168828,"apapc"
2022-05-06 15:30:00,"NEP",595.754513743907,"apapc"
2022-05-06 16:30:00,"GPP",-67.7345537448033,"apapc"
2022-05-06 16:30:00,"ER",-131.15512168828,"apapc"
2022-05-06 16:30:00,"NEP",-198.889675433083,"apapc"
2022-05-06 17:30:00,"GPP",127.840836370116,"apapc"
2022-05-06 17:30:00,"ER",-131.15512168828,"apapc"
2022-05-06 17:30:00,"NEP",-3.31428531816374,"apapc"
2022-05-06 18:30:00,"GPP",-72.5528362114819,"apapc"
2022-05-06 18:30:00,"ER",-131.15512168828,"apapc"
2022-05-06 18:30:00,"NEP",-203.707957899762,"apapc"
2022-05-06 19:30:00,"GPP",0,"apapc"
2022-05-06 19:30:00,"ER",-131.15512168828,"apapc"
2022-05-06 19:30:00,"NEP",-131.15512168828,"apapc"
2022-05-06 20:30:00,"GPP",0,"apapc"
2022-05-06 20:30:00,"ER",-131.15512168828,"apapc"
2022-05-06 20:30:00,"NEP",-131.15512168828,"apapc"
2022-05-06 21:30:00,"GPP",0,"apapc"
2022-05-06 21:30:00,"ER",-131.15512168828,"apapc"
2022-05-06 21:30:00,"NEP",-131.15512168828,"apapc"
2022-05-06 22:30:00,"GPP",0,"apapc"
2022-05-06 22:30:00,"ER",-131.15512168828,"apapc"
2022-05-06 22:30:00,"NEP",-131.15512168828,"apapc"
2022-05-06 23:30:00,"GPP",0,"apapc"
2022-05-06 23:30:00,"ER",-131.15512168828,"apapc"
2022-05-06 23:30:00,"NEP",-131.15512168828,"apapc"
2022-05-07 00:30:00,"GPP",0,"apapc"
2022-05-07 00:30:00,"ER",-131.15512168828,"apapc"
2022-05-07 00:30:00,"NEP",-131.15512168828,"apapc"
2022-05-07 01:30:00,"GPP",0,"apapc"
2022-05-07 01:30:00,"ER",-131.15512168828,"apapc"
2022-05-07 01:30:00,"NEP",-131.15512168828,"apapc"
2022-05-07 02:30:00,"GPP",0,"apapc"
2022-05-07 02:30:00,"ER",-131.15512168828,"apapc"
2022-05-07 02:30:00,"NEP",-131.15512168828,"apapc"
2022-05-07 03:30:00,"GPP",0,"apapc"
2022-05-07 03:30:00,"ER",-131.15512168828,"apapc"
2022-05-07 03:30:00,"NEP",-131.15512168828,"apapc"
2022-05-07 04:30:00,"GPP",0,"apapc"
2022-05-07 04:30:00,"ER",-131.15512168828,"apapc"
2022-05-07 04:30:00,"NEP",-131.15512168828,"apapc"
2022-05-07 05:30:00,"GPP",0,"apapc"
2022-05-07 05:30:00,"ER",-131.15512168828,"apapc"
2022-05-07 05:30:00,"NEP",-131.15512168828,"apapc"
2022-05-07 06:30:00,"GPP",177.477842631572,"apapc"
2022-05-07 06:30:00,"ER",-193.479592855121,"apapc"
2022-05-07 06:30:00,"NEP",-16.0017502235488,"apapc"
2022-05-07 07:30:00,"GPP",376.961693890401,"apapc"
2022-05-07 07:30:00,"ER",-193.479592855121,"apapc"
